,translationsCount,lexicalEntryCount,lexicalSenseCount,type,wiktionaryDumpVersion,dataSet,pageCount,observationLanguage
0,5436,1467,1969,http://purl.org/linked-data/cube#Observation,2017-03-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,0,la
0,5415,1462,1963,http://purl.org/linked-data/cube#Observation,2017-03-19,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,0,la
0,5415,1462,1963,http://purl.org/linked-data/cube#Observation,2017-03-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1450,la
0,5383,1456,1956,http://purl.org/linked-data/cube#Observation,2017-04-00,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1444,la
0,5383,1456,1956,http://purl.org/linked-data/cube#Observation,2017-04-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1444,la
0,5345,1448,1946,http://purl.org/linked-data/cube#Observation,2017-04-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1436,la
0,5323,1444,1942,http://purl.org/linked-data/cube#Observation,2017-05-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1432,la
0,5271,1433,1928,http://purl.org/linked-data/cube#Observation,2017-05-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1421,la
0,5252,1426,1920,http://purl.org/linked-data/cube#Observation,2017-06-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1414,la
0,5214,1418,1906,http://purl.org/linked-data/cube#Observation,2017-06-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1406,la
0,5211,1415,1900,http://purl.org/linked-data/cube#Observation,2017-07-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1403,la
0,5185,1407,1891,http://purl.org/linked-data/cube#Observation,2017-07-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1396,la
0,5185,1407,1891,http://purl.org/linked-data/cube#Observation,2017-08-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1396,la
0,5185,1407,1891,http://purl.org/linked-data/cube#Observation,2017-08-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1396,la
0,5167,1405,1889,http://purl.org/linked-data/cube#Observation,2017-09-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1394,la
0,5167,1403,1888,http://purl.org/linked-data/cube#Observation,2017-09-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1392,la
0,5167,1402,1887,http://purl.org/linked-data/cube#Observation,2017-10-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1391,la
0,5167,1402,1887,http://purl.org/linked-data/cube#Observation,2017-10-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1391,la
0,5167,1401,1886,http://purl.org/linked-data/cube#Observation,2017-11-03,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1390,la
0,5165,1399,1884,http://purl.org/linked-data/cube#Observation,2017-11-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1388,la
0,5165,1399,1884,http://purl.org/linked-data/cube#Observation,2017-12-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1388,la
0,5169,1399,1884,http://purl.org/linked-data/cube#Observation,2017-12-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1388,la
0,5160,1397,1880,http://purl.org/linked-data/cube#Observation,2018-01-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1386,la
0,5131,1390,1871,http://purl.org/linked-data/cube#Observation,2018-01-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1379,la
0,5126,1387,1868,http://purl.org/linked-data/cube#Observation,2018-02-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1377,la
0,5117,1387,1868,http://purl.org/linked-data/cube#Observation,2018-02-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1377,la
0,5102,1386,1867,http://purl.org/linked-data/cube#Observation,2018-03-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1376,la
0,5099,1384,1863,http://purl.org/linked-data/cube#Observation,2018-03-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1374,la
0,5099,1383,1862,http://purl.org/linked-data/cube#Observation,2018-04-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1373,la
0,5057,1377,1843,http://purl.org/linked-data/cube#Observation,2018-04-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1367,la
0,5054,1375,1841,http://purl.org/linked-data/cube#Observation,2018-05-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1365,la
0,5051,1374,1840,http://purl.org/linked-data/cube#Observation,2018-05-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1364,la
0,5047,1373,1838,http://purl.org/linked-data/cube#Observation,2018-06-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1363,la
0,5048,1372,1837,http://purl.org/linked-data/cube#Observation,2018-06-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1362,la
0,5048,1372,1837,http://purl.org/linked-data/cube#Observation,2018-07-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1362,la
0,5048,1370,1835,http://purl.org/linked-data/cube#Observation,2018-07-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1360,la
0,5036,1368,1832,http://purl.org/linked-data/cube#Observation,2018-08-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1358,la
0,5022,1365,1829,http://purl.org/linked-data/cube#Observation,2018-08-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1356,la
0,5022,1364,1827,http://purl.org/linked-data/cube#Observation,2018-09-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1355,la
0,5001,1362,1823,http://purl.org/linked-data/cube#Observation,2018-09-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1353,la
0,5001,1362,1823,http://purl.org/linked-data/cube#Observation,2018-10-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1353,la
0,4999,1361,1822,http://purl.org/linked-data/cube#Observation,2018-10-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1352,la
0,4999,1359,1820,http://purl.org/linked-data/cube#Observation,2018-11-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1350,la
0,4996,1356,1812,http://purl.org/linked-data/cube#Observation,2018-11-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1348,la
0,4996,1356,1812,http://purl.org/linked-data/cube#Observation,2018-12-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1348,la
0,4996,1355,1810,http://purl.org/linked-data/cube#Observation,2018-12-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1347,la
0,4996,1355,1810,http://purl.org/linked-data/cube#Observation,2019-01-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1347,la
0,4998,1356,1810,http://purl.org/linked-data/cube#Observation,2019-01-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1348,la
0,4998,1356,1810,http://purl.org/linked-data/cube#Observation,2019-02-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1348,la
0,4998,1356,1810,http://purl.org/linked-data/cube#Observation,2019-02-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1348,la
0,4998,1356,1810,http://purl.org/linked-data/cube#Observation,2019-03-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1348,la
0,4989,1354,1807,http://purl.org/linked-data/cube#Observation,2019-03-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1346,la
0,4977,1352,1803,http://purl.org/linked-data/cube#Observation,2019-04-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1344,la
0,4960,1347,1798,http://purl.org/linked-data/cube#Observation,2019-04-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1339,la
0,4959,1346,1797,http://purl.org/linked-data/cube#Observation,2019-05-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1338,la
0,4936,1342,1793,http://purl.org/linked-data/cube#Observation,2019-05-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1334,la
0,4923,1339,1790,http://purl.org/linked-data/cube#Observation,2019-06-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1331,la
0,4838,1336,1787,http://purl.org/linked-data/cube#Observation,2019-06-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1328,la
0,4838,1336,1787,http://purl.org/linked-data/cube#Observation,2019-07-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1328,la
0,4838,1334,1784,http://purl.org/linked-data/cube#Observation,2019-07-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1327,la
0,4835,1332,1782,http://purl.org/linked-data/cube#Observation,2019-08-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1325,la
0,4835,1332,1782,http://purl.org/linked-data/cube#Observation,2019-08-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1325,la
0,4828,1330,1780,http://purl.org/linked-data/cube#Observation,2019-09-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1323,la
0,4668,1328,1777,http://purl.org/linked-data/cube#Observation,2019-09-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1321,la
0,4669,1328,1777,http://purl.org/linked-data/cube#Observation,2019-10-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1321,la
0,4681,1329,1778,http://purl.org/linked-data/cube#Observation,2019-10-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1322,la
0,4669,1324,1772,http://purl.org/linked-data/cube#Observation,2019-11-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1317,la
0,4736,1320,1770,http://purl.org/linked-data/cube#Observation,2019-11-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1313,la
0,4726,1320,1770,http://purl.org/linked-data/cube#Observation,2019-12-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1313,la
0,4721,1319,1766,http://purl.org/linked-data/cube#Observation,2019-12-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1312,la
0,4721,1320,1770,http://purl.org/linked-data/cube#Observation,2020-01-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1313,la
0,4722,1320,1770,http://purl.org/linked-data/cube#Observation,2020-01-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1313,la
0,4723,1321,1771,http://purl.org/linked-data/cube#Observation,2020-02-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1314,la
0,4720,1320,1770,http://purl.org/linked-data/cube#Observation,2020-02-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1313,la
0,4720,1320,1770,http://purl.org/linked-data/cube#Observation,2020-03-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1313,la
0,4684,1317,1767,http://purl.org/linked-data/cube#Observation,2020-04-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1310,la
0,4660,1311,1760,http://purl.org/linked-data/cube#Observation,2020-05-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1304,la
0,4627,1308,1754,http://purl.org/linked-data/cube#Observation,2020-05-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1301,la
0,4627,1308,1754,http://purl.org/linked-data/cube#Observation,2020-06-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1301,la
0,4583,1303,1748,http://purl.org/linked-data/cube#Observation,2020-06-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1296,la
0,4584,1303,1748,http://purl.org/linked-data/cube#Observation,2020-07-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1296,la
0,4578,1301,1746,http://purl.org/linked-data/cube#Observation,2020-08-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1294,la
0,4580,1301,1746,http://purl.org/linked-data/cube#Observation,2020-08-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1294,la
0,4581,1301,1746,http://purl.org/linked-data/cube#Observation,2020-09-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1294,la
0,4577,1300,1745,http://purl.org/linked-data/cube#Observation,2020-09-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1293,la
0,4577,1300,1745,http://purl.org/linked-data/cube#Observation,2020-10-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1293,la
0,4434,1294,1735,http://purl.org/linked-data/cube#Observation,2020-10-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1287,la
0,4419,1291,1732,http://purl.org/linked-data/cube#Observation,2020-11-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1284,la
0,4417,1289,1730,http://purl.org/linked-data/cube#Observation,2020-11-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1282,la
0,4417,1289,1730,http://purl.org/linked-data/cube#Observation,2020-12-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1282,la
0,4400,1280,1720,http://purl.org/linked-data/cube#Observation,2020-12-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1273,la
0,4583,1303,1748,http://purl.org/linked-data/cube#Observation,2020-07-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1296,la
0,4400,1280,1720,http://purl.org/linked-data/cube#Observation,2021-01-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1273,la
0,4383,1277,1716,http://purl.org/linked-data/cube#Observation,2021-01-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1270,la
0,4381,1276,1714,http://purl.org/linked-data/cube#Observation,2021-02-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1269,la
0,4381,1276,1714,http://purl.org/linked-data/cube#Observation,2021-02-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1269,la
0,4381,1276,1714,http://purl.org/linked-data/cube#Observation,2021-03-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1269,la
0,4377,1275,1713,http://purl.org/linked-data/cube#Observation,2021-03-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1268,la
0,4377,1275,1713,http://purl.org/linked-data/cube#Observation,2021-04-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1268,la
0,4377,1275,1713,http://purl.org/linked-data/cube#Observation,2021-04-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1268,la
0,4368,1274,1712,http://purl.org/linked-data/cube#Observation,2021-05-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1267,la
0,4349,1271,1710,http://purl.org/linked-data/cube#Observation,2021-05-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,1264,la
0,4014,17192,21211,http://purl.org/linked-data/cube#Observation,2015-06-02,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,18279,no
0,4022,17308,21365,http://purl.org/linked-data/cube#Observation,2015-07-02,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,18399,no
0,4025,17313,21369,http://purl.org/linked-data/cube#Observation,2015-08-06,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,18405,no
0,4018,17318,21376,http://purl.org/linked-data/cube#Observation,2015-09-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,18407,no
0,4017,17322,21379,http://purl.org/linked-data/cube#Observation,2015-10-02,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,18411,no
0,4014,17329,21387,http://purl.org/linked-data/cube#Observation,2015-11-02,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,18424,no
0,4021,17335,21398,http://purl.org/linked-data/cube#Observation,2015-11-23,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,18432,no
0,4022,17336,21402,http://purl.org/linked-data/cube#Observation,2015-12-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,18433,no
0,4030,17343,21414,http://purl.org/linked-data/cube#Observation,2015-12-26,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,18440,no
0,4028,17354,21429,http://purl.org/linked-data/cube#Observation,2016-01-11,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,18453,no
0,4028,17355,21433,http://purl.org/linked-data/cube#Observation,2016-02-03,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,18443,no
0,4025,17370,21449,http://purl.org/linked-data/cube#Observation,2016-03-04,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,18451,no
0,4025,17370,21449,http://purl.org/linked-data/cube#Observation,2016-03-05,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,18451,no
0,4008,17411,21508,http://purl.org/linked-data/cube#Observation,2016-04-07,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,18497,no
0,4006,17448,21567,http://purl.org/linked-data/cube#Observation,2016-05-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,18524,no
0,4076,17508,21653,http://purl.org/linked-data/cube#Observation,2016-06-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,18582,no
0,4073,17511,21659,http://purl.org/linked-data/cube#Observation,2016-07-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,18587,no
0,4069,17548,21720,http://purl.org/linked-data/cube#Observation,2016-08-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,18639,no
0,4067,17565,21746,http://purl.org/linked-data/cube#Observation,2016-09-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,18656,no
0,4058,17579,21766,http://purl.org/linked-data/cube#Observation,2016-09-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,18674,no
0,4059,17582,21767,http://purl.org/linked-data/cube#Observation,2016-10-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,18675,no
0,4002,17588,21775,http://purl.org/linked-data/cube#Observation,2016-10-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,18685,no
0,3991,17593,21782,http://purl.org/linked-data/cube#Observation,2016-11-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,18688,no
0,3987,17607,21800,http://purl.org/linked-data/cube#Observation,2016-12-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,18702,no
0,3983,17613,21809,http://purl.org/linked-data/cube#Observation,2016-12-20,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,18714,no
0,3983,17614,21811,http://purl.org/linked-data/cube#Observation,2017-01-01,http://kaiko.getalp.org/dbnary/statistics/dbnaryStatisticsCube,18719,no
